text,label
addicted to the ,0
your life each day with just ,0
Love this ,0
Meet our for this week Slondi to say ,0
So glad todays is sure nap time who is with thickthighssavelives bbw juicylucy morning thick thickthighssavelifes newbie bbwuk plussizemodeluk plussexy effyourbeautystandarts effyourbeautystandardsmovement lovemyself thunderthighssaveslives curvy newbie selfieoftheday greyhair chilled needanap ,0
As if ,0
Point of ,0
ourbodybeautiful obb bodyimagemovement bimgap bim embracethedocumentary everyoneisbeautiful sizedoesntmatter positivebodyimage iamsizesexy girlswithcurves menrocktoo bodypositive loveyourself todaywillbeamazing bodypositivezone loveyourbody positivityisachoice bodyimagemovement bimgap bim embracethedocumentary everyoneisbeautiful sizedoesntmatter positivebodyimage iamsizesexy girlswithcurves menrocktoo bodypositive loveyourself bodypositivezone mensfashion bodypositivityformen bodypositivityforeveryone livelifetothefullest haveagreatpositivebeautifulday makeeachdaycount ,0
I love my city ,0
remember   womenwhosupportwomen  womenwhosupportotherwomen  bekind  becaring  benice  compliments  smile  stoptrolling  stopbeingmean  meangirls  forreal  beauty  beautiful  beaut  everyoneisdoinggreat  wearealltryingourbest  stopbullying  stopshaming  instadaily  instamood  welcometptherealworld  potd  qotd  quotes  bepositive  positivevibes  positivevibesonly  mondaymood  mondays,0
Then some days your son is a ,0
Fainting More like shitty ,0
Day Leg Squat ,0
Leave my lil booty alone trying ,0
posi as per requested by and ,0
This needs no caption its basically self ,0
is the architect of their own ,0
strength is what we gain from the the absolute madness we survive in this world x . . . #bigandblunt cellulit fatactivist fatbodypositivity nodiettalk fatisnotaviolation bopo fatacceptance fatbabe fatandproud fatgirlflowfam noairbrushedme safespace antidietriotclub makeyourownsparkle fatandhappy gayfatgirl celebratemysize #honormycurves ladyboss effyourbeautystandards allbodiesaregoodbodies plusisequal celebratemysize bodypositive liveyourbestlife selflove bopowarrior fatandfabulous lovemybody ,0
Amazing with is so great ,0
bodypositive bodypositivity bodypositivemovement bodypos bodyposi bodypositivitymovement bodypositiv bodypositiveattitude bodypositivityforall bodypositivebabe bodypositivism bodypositivequotes bopo bopowarrior boporevolution bopobabe bopocommunity bopotribe bopowarriors antidietculture antidiet antidietproject antidietrevolution antidieta antidietdietclub bodypositivepower dietculture ,0
loves ,0
Body positivity just for to the guys ,0
Society already places enough pressure on us as a female species to look and act accordingly stop girl judgement is never easy and just when we think we are strong enough to brush it we still sometimes find ourselves hurt and are not weak for letting them get to You are allowed to wear what you want regardless of your are beautiful and valid despite their words and ,0
Quote by Bell but the change from really employing feminism is by all of us working together for a better orld. #bellhooks sexism feminism feminist intersectionalfeminist intersectionalfeminism intersectional intersectionality allinclusive allinclusivefeminism allinclusivefeminist girlpower bodypositivity intersectionalbodypositivity allinclusivebodypositivity ladypower womenareawesome womenhavepower selfesteem equality catcalling whyineedfeminism prochoice notaskingforit stillnotaskingforit ,0
Neither is fuck healthyatanysize meow tag the artist if you recognize   fatisnotabadword  fuckisnotabadword  effyourbeautystandards  effdietculture  dietculturedropout  dietculturesucks  fuckitdiet  fuckpoliteness  fuckdiets  fuckfatphobia  fuckyourdiet  fuckbodyshaming  fuckingbabe  happyfridayloves  bodypositive  beautifulatanysize ,0
There is strength in every ,0
Facts bodypositivity bodypositivityquotes bodyconfidence ,0
Ne regrette jamais quelque chose qui fait sourire  #jenny bodypositive curvy strongnotskinny loveyourbody fitgirl loveyourcurves happywoman sport girl beautiful me embrassetoncorps#curvygirl schueurman lamocheveine lovemybody complexe bodylove nonalanorme strongwomen daretobedifferent bodyacceptance shein girlpower effyourbeautystandars bleueyes photography love french ,0
Oh hello Friday ,0
boubou kaftan lagosowambe abujaowambe ukowambe effyourbeautystandar plusizereadytowear plussizefashionblogger plussizeboutique onlineshopping honormycurveswithoutwords blackgirlsrocks blackgirlmagic ,0
bodypositivity bodypositivitymovement bodypositivityx #mybodymychoice beautiful lovemybody quotes lovequotes lifequotes quotestoliveby inspirationalquotes motivationalquotes instaquotes quotestagram quotesoftheday dailyquotes successquotes positivequotes bestquotes ,0
Blusa animal print manga en tallas y XL . . #plussize curvyrevolution ootd plussizefashion attikaklozet tallasgrandes plussizecolombia curvygirl lovemycurves weloversize plussizewomen loveyourself effyourbeautystandars tiposdecuerpo hechoencolombia fatshionista ,0
stupid ,0
A good way to start the ,0
In honor of I my ,0
got time to photoshop my stretch marks and my candid pic because was hyping me and ll! _________________________ #thatsdarling #flashesofdelight #thehappynow #lifestyleblogger #pursuepretty #photooftheday #livethelittlethings #darlingmovement #bloggerlife #darlingweekend #ontheblog #seekthesimplicity #intersectionalbodypositivity #radicalselflove #thebodyisnotanapology #aeriereal #bodyposi ,0
I felt like I was in ,0
New ,0
the he found the all you ,0
Yeah I know my form is Perfect snap by yogi ,0
Your body is a vessel for your beautiful mind and It allows you to experience beautiful Love your body for being able to do ,0
He had to confess to ,0
I get those goosebumps everytime you come around ,0
Body positivity for men Art by   #bodyimage bodylove bodypositivity bopo bodypositive bodyappreciation bodyacceptance selfcare selflove bodypositivityformen recovery edrecovery haes healthateverysize eatingdisordersrecovery anorexiarecovery bulimiarecovery ednosrecovery osfedrecovery arfidrecovery orthorexiarecovery anorexiaathleticarecovery health mentalwellness mentalhealth mentalwellbeing positivity healing positivevibes ,0
kiss me selfharm   poetsdaily  poetry   poetsofig  poetsofinstagram   writercommunity   writersofig   writersofinstagram  poemsporn  writersnetwork  feelings  depressed  suicide  bymepoetrylove  heartbreak  feelingsthroughwords  wordswithqueens  youngwriters   bymepoetryasia  abodeofpoets  womenpower  bymepoetrylove   feminist  madewords  bodyshaming  indianwomen  globalagepoetry  queensoverbitches  beautiful  herheartpoetry ,0
Stop holding Towards Towards ,0
just gonna leave this a good day ,0
Feeling like an ice queen  . . . . #positive lawofattraction thoughtsbecomethings positivity love selfcare happiness positivepsychology youreamazing bodypositive bodypos bodypositivitymovement bodypositivememes bodypositivecatwalk bodypositivebabe ,0
support from the girls from Safety Bay Senior High School ,0
The aaaaaaair . . . . . . . . . . . . . . . . . . #fatspo fatbabe plussizebeauties alternativecurves fatpositive qpoc nonbinary#selflove king kingshit queer melanin theythem#Queerpoc#enby#queeraf blackaf fatgirlflow plussizeinspiration bodypositivity fatshion bodypositivity fatshion#hair hairgoals#naturalhairstyles blowoutstyles ,0
Day liift4t20hybrid  . . #homeworkouts fitnessinspo coffeloversclub showupforyourself bodypositivityforall canadianfitgirls myfitnessjourneycontinues auntieliferocks golfprowife golfprowifelife muskokafitgirl conceptionjourney ,0
is it just me or does that mannequin rock that  - - #feminism intersectionalfeminism bodyshaming ,0
ketogenicliving#ketocommunity#ketofamily#Ketofam#strongisbeautiful#loveyourcurves#ketofriendly#nomorediets#ketomeals#bodypositivemovement#womeninspiringwomen#lowcarblifestyle#womenhelpingwomen#bodypositivity#eatfatlosefat#ketomom#healthyishappy#ketoresults#ketobabe#keto ,0
bodypositivitymovement bodypositivityquote bodypositivitymandala bodypositivitynight bodypositivitycampaign bodypositivityforall bodypositivitypost bodypositivityyogi bodypositivitypakistan bodypositivityfitness bodypositivitywhilegettinghealthy bodypositivityx bodypositivityactivist bodypositivitywarrior bodypositivityweek bodypositivity bodypositivityquotes prilaga bodypositivityforraegan bodypositivitycoach bodypositivitychallenge bodypositivityandflowers bodypositivityart bodypositivityformen bodypositivityoninstagram bodypositivityproject bodypositivityyoga bodypositivityblogger ,0
Do follow and like gorgeous model ,0
I suggest everyone read all of ,0
These girls are so Picture missing Adriana and Temiara ,0
Last time be in this room ,0
tensing up when i walk past guys on the street in preparation for some comment until im sure ive passed them and that they havent said anything,0
Work with ,0
posting anything about the Jimmy fallon incident because if Taylor saw this I want her to be reminded of it so not gunna talk about it for taylorswift apriltwentysix radio1 bbmas brendonurie ts7 ts7iscoming pastel purple bodyshamingiswrong staystrong ,0
Vale Karl Thanks for the glamour and inspiration ,0
Post brunch bevvies ,0
kurvcouture innersecretglamour visibilyplussize bigandblunt psmodel bigandbeautiful fatshion plussizemodel fatgirl loveyourcurves fullfigured psfashion plussizelife bigbeautifulwomen curvygirl goldenconfidence beautybeyondsize boldncurvy plussizebeauty plussizelingerie effyourbodystandards honormycurveswithoutwords honormycurves plusisequal thesecurves fullfiguredfierce breakbarriers trendsettersccc plussizeblogger plussizeboutique ,0
Santa had to ,0
You are no one to judge my body am perfect the way I am stop body   bodyshamimg  bodyshamingiswrong  dontcomparebeauty  beautybeyondsize  beautyisnotskindeep  lifelesson  bodypositive  nomorebodyshaming  iweigh  bodyimageissues  bodyshamingisforlosers  bodypeace  everybodyisbeautiful  fatacceptance  mentalhealth,0
Subtle ,0
Perks of dating your view ,0
One of my favorite photos of   NoToBodyShaming,0
Happy Here is my pretty little green eyed best friend ,0
filipinaaf #filipina #filipino #pinoymerch #kaintayotacoma2019 #filam #filcan #goodvibes #bodypositivity #chitoburritowraps ,0
ok to take some to     #bodypositive selflove selfcare art cuteart cutequotes quotes beyourself pinkaesthetic asthetic ,0
Stop telling yourself you know what to Listen to your intuition and trust ,0
I loved these shots with my hair off the So by  #effyourbodystandards effyourbeautystandards prettygirlgang snowbunnygang bbw bodypositivemodel bodypositive bodypositivity bodypositivemovement longhair longhairdontcare blackcami tatted tattedmodel tattooedandemployed ,0
Correva e io andavo in giro per Milano in biancheria AMO IL MIO FISICO DA and ,0
Comment your you want to support us and protect women or be the one of the protector so ____________________ #nagpurpolice sexualharassment metooindia#cyberbullying womenprotection socialworker awareness#awarenesscampaign stopharassment ,0
bodypositivityformen ,0
That face Why do doctors not pick up on obvious signs from your and fatshamingdoctors hormones hormonalbreakouts acne adultacne ohyourefat ,0
Always remember to love yourself no matter what you can wear whatever makes you happy Stop letting the next person tear you down weeks body positive picture is inspired by crop tops effyourbeautystandards loveyourself plussizefashion plussize plussizemodels plussizeboutique biggirls biggirlsarebeautiful biggirlsdoitbetter croptops croptop effyourbodystandards effyourbeautystandard effyourbeautystandardsmovement ,0
And here is both of Both are some months ,0
i would argue that the sexualisation of girls is a form of sexism,0
bodypositive bodypositivity bodypositivemovement bodypos bodyposi bodypositivitymovement allbodiesaregoodbodies dietfree bodypositivityforall bodyacceptance healthateverysize embraceyourbody bopo bingeeating emotionaleating allbodiesarebeautiful haes everybodyisabikinibody antidietculture antidiet antidietproject antidietrevolution gainingweightiscool antidietdietclub bodypositivepower dietculture eattothrive effyourbeautystandards effyourbodystandards fatpositive ,0
Loving my friends forever ,0
Savanna  . #biggirls curvymodel curvesarebeautiful curvyblogger curvystyle plussizefashion beautifulcurves_ loveyourcurves plussizemodel plussizefitness curvygirl alternativecurves celebratemysize curvynstyle plussize prilaga plusmodel honormycurves plusmodelmag effyourbeautystandards plusfashion biggirl plussizebeauty fullfigured embraceyourcurves biggirlsdoitbetter ,0
At the footy ,0
Be your own kind of ,0
Love getting to design for such a great cause metoosgf ,0
nobody wants your man me        #actupchallenge pieceofyourlovechallenge shoota d1xsike laiiandnayah explore explorepage pettychallenge queennaija royaltysquad clarencenyc queenandclarence pettyasl canigetahellyeah pieceofyolovechallenge metoochallenge ynwmelly eishavsnyema eishafight nyemafight ybnalmightyjay bustdownthotiana thotianachallenge blueface shaderoomteens alohaahyeschallenge funnymike newchallenge nickiminaj cardib ,0
Bold and ,0
wearthebathingsuit curvygirl effyourbeautystandards selflove selflovesunday livelifenow ,0
T H I C C B O   #thicc Beard BigGuy BodyPositive mensbodypositivity Glasses ,0
Pool side chillin pool palmsprings fun pooltime loveyourself bodypositive bopo loveyourself effyourbeautystandards bigandbeautiful bigandblunt alternativecurves fatkini2017 fatkini plussizefashion plusmodel curvy curvymodel smile model desert mountains forever21plus ,0
metoomeredith metooindiaofficial metoodoll lalkametoo bonekametooangela metooflower mrtootscoffeehouse harveyweinstein harveymills harveyanddonna harveynichols harveymilk maxandharvey ,0
got to let everything If you are unhappy with anything whatever is bringing you down get rid of Because you will find that when free your true creativity your true self comes ,0
Nikko chubby travel temple japan enjoylife crazy happy lifeisbeautiful smile livelifetothefullest wonderful cold effyourbeautystandardsb plussize bodylove curvy trip nature loveforrest dope itsmylife bejoyful ,0
Happy Friday Bernie ,0
GO let internalized patriarchal bullshit rob you of fun ,0
The pain you feel will be the strength you feel ,0
Kim Zolciak slams body for details check ,0
noshame selflove bodypositivity love positive loveyourself beautybeyondsize shakemybeauty beautiful iloveme loveyourbody gainingweightisagoodthing allbodiesaregoodbodies beachbody realsmile selflovejourney bodypositivityjourney eatingdisorderawareness #neda edrecovery eatingdisorders eatingdisorderrecovery ,0
Come with me to the ,0
YOUR ABUSE RECOVERY ,0
You need time Nothing better than a long camping weekend with great great great sunsets and great #claimingspace enddietculture endbodyshaming nomorebodyshame nobodyshame loveyourself selfacceptance minfulness mindfullliving rietsnotdiets mindset haes selfcare selfcarerules bodymatters embrace embraceyourself embraceyourbody intuitiveeating antibodyshaming healthateverysizemovement heathateverysize respectyourself respectyourbody dietindustrydropout dietindustry healing trusttheprocess reversedieting takingupspace ,0
Happy Tushy ,0
Stop Hating Yourself For Everything You And Start Loving Yourself For Everything You Already ,0
Check out Third Thursday in Downtown ,0
Terrible composure ,0
Getting Book us for your bridal love opening his album on the morning of the edding!  #boudoirphotos honoryourcurves #boudoirphotographer respectmycurves #beautyandboudoir honormycurves #boudoirmakeup lingerieparty #bridalboudoir lingerieday #selflovefirst selflovematters #selflover #bridetobride bridestory bridalhairandmakeup bridalgoals bridaltrends bridalboudoir ,0
Challenge yourself with Aerial Pilates any takers ,0
metoomvmt revealthetruth savethegirls ,0
This woman is my spirit ,0
Or even if you pretend being said by someone you hate it done it and it really So try it and stay strong my ovelies! -------------------------------------------- (Tags) #beyourself yourebeautiful #pinkpositivity purpulepositivity illustratedpositivity shareourpositivity spreadthelove spreadpositivity positivethinking positivethoughts positiveanchor positive positivevibes positiveaffirmations positivequote positivity positivityquotes suicideawareness safeplace corgi allgendersarevalid endpillshaming reachout cryingisokay positiveaccount activelistening malebodypositivity bodypositivity everyoneisequal blackandwhitepositivity ,0
Vintage Je porte enfin hat que ralis ,0
You go ,0
FlashFATFriday plussize effyourbeautystandards celebratemysize honoryourcurves fatkini everybodyisbeautiful bodypositive fatv#plussizebabes fatshion fuckyourbeautystandards nofilters lanebryantbikini visiblefats doublechinwin fatlife glamorizingobesity ,0
Guessssss what up to ,0
on your ass KIM K Are ready for now Lost In ,0
thickthighssavelives bbw juicylucy morning thick thickthighssavelifes newbie bbwuk plussizemodeluk plussexy effyourbeautystandarts effyourbeautystandardsmovement lovemyself thunderthighssaveslives curvy newbie selfieoftheday ,0
Slut noun A woman with the morals of a ,0
transbodypositivity ftx agender ,0
I bloody love the champion we all sorely   jameelajamil  feminism  fuckbodyshaming  fuckthetelegraph  fucktanyagold  andherillinformedgarbageopinions  fuckfatshaming  womensupportingwomen,0
Just because a girl is labelled a tomboy mean she feel can be is my favourite Probably because it was my until I stole it ,0
bon matin au pandemonium #transbodypositivity transisbeautiful ,0
uyghurturk #uyghurmusic #uyghurboys #freeuyghur #metoouyghur ,0
selfiane ,0
Loving myself in all colours   #plussizefashionnaija plussize plussizefashion beautifullyme eycplusmodel eycdivas embraceyourcurvesdivas curves bodpositive honormycurves plussizemodel celebratemysize fullfigured plusmodel plussizebeauty plussizeblogger bigandbeautiful plusmodelmag ForTheLoveOfCurves curvymodel plussizefashionista boldncurvy curvymodel plussizestyle plussizediva curvygirlsrock pfwafrica plussizefashionweekafrica plusfabulosity ,0
New who ,0
Friendly hot and you need anyone You just need a by ,0
Stop judging me for my need to eat ,0
ourbodybeautiful obb bodyimagemovement bimgap bim embracethedocumentary everyoneisbeautiful sizedoesntmatter positivebodyimage iamsizesexy girlswithcurves menrocktoo bodypositive loveyourself todaywillbeamazing bodypositivezone loveyourbody positivityisachoice bodyimagemovement bimgap bim embracethedocumentary everyoneisbeautiful sizedoesntmatter positivebodyimage iamsizesexy girlswithcurves menrocktoo bodypositive loveyourself bodypositivezone mensfashion bodypositivityformen bodypositivityforeveryone youareamazing morethanabody justashardbeingken ,0
S  . .  #bbschile beautybeyondsize modelo bodypositive bodylove meamo #loveyourself modaplus curvymodel loveyourselffirst plussize plussizemodel bodypositive webbw boldandcurvy beautyhasnosize allbodiesarebeautiful curvyconfidence plussizephotography photoshoot photoplus plussizebloggers fatfashion effyourbeautystandars celebratemysize xoq embraceyourbody plussizeoutfit ,0
Rise and It is ,0
Time lost is lost productive #motivating metoo money motivating motivated quotes likeforlikes love lovely entrepreneurlove entrepreneurmom emotional entrepreneurquotes entrepreneurship womaanpower worldcup sucessfulpeople suceess startup tiktok ,0
Do follow and like gorgeous model ,0
To all the moms we see ,0
The heat good for my air. . __________________________________________________ #wife mother brownhair hazeleyes makeup beautiful instalike gamer metalhead tattoo tattoos verticallabret instagram like likeforlike uptheirons plussize instalike mommyoftwo vapecommunity metal satanic satanist bodypositive snakeeyespiercing piercings aesthetic follow followme chicago bodypositivity ,0
Fcare erotic lingerie plus and FREE a friend who would love link in IO #plussizefashionph chicplusisze plussizefashionblog plussizefashions plussizefashionnaija plussizefashionweek bodypositive bodypositivity bodypositivitymodel curvygirls curvychic ,0
Love always  . .  #feminist gaypride girlpower gaypower bodypositive bodypositivity bodypositivemovement tanspride lesbianpride freedom equality transformed personalfreedom gayboy gayteen gaygirls gayfitness LGBTQ LGBT LGBTsupporter #LGBTlove LGBTcommunity bisexual lgbtfamily ourrights equalityforall ,0
some organic chai latte tea but college is SO much on its it made for many of doing the damn forget  . . . #mindfullness motivation wellness sex sexpositive mindset eatingdisorder ED eatingdisorderrecovery EDrecovery mentalhealth mindfuleating foodfreedom bodyposi beauty beautystandards body bodyimage bodypositivity fatbodypositivity intersectionalfeminism selflove selfcare illustration illustrationartists ,0
Cute little burger ,0
Comment your you want to support us and protect women or be the one of the protector so ____________________ #nagpurpolice sexualharassment metooindia#cyberbullying womenprotection socialworker awareness#awarenesscampaign stopharassment ___________________________ #success_thoughts_ st humanity#supreme successquotes success successtip#successquote successfulman success motivationalquotes positivevibes6 ,0
fatkiniseason effyourbeautystandards ,0
Plus Size Fashion Elegant Blouse for and FREE a friend who would love link in IO #plussizefashionph chicplusisze plussizefashionblog plussizefashions plussizefashionnaija plussizefashionweek bodypositive bodypositivity bodypositivitymodel curvygirls curvychic ,0
Truth bomb ,0
Happy National Bikini by the fabulous  . . #nationalbikiniday canadianconfidence bopo thesucculentsix bodybeautiful #thickisin curvyconfidence curvemodel killerkurves honorcurves model iamsizesexy plusmodel plus plusisamust curvy curves bodyacceptance honormycurves #effyourbeautystandards loveyourcurves everybodyisbeautiful bodypositive selflove fatkini bbw ,0
Do follow and like gorgeous model ,0
igers instagood beauty beautiful #body bodyacceptance bodypositive #monochrome noir bnw bnwphotography bnw_greatshots bnwmood blackandwhite blackandwhitephotography shadows #art fineart creative curves artistic #beautifulwomen #bodygoals feelingmyself feelgood #ImNoModelEither ,0
Use the Spread your Take power out of ,0
blocking our view in your silly ,0
Just saw an ad of Cristiano Ronaldo shirtless and was appalled at the standards the media are putting on males with their body image I think its disgusting that theyre trying to force us to have a body like him theses ads should be removed immediately and be replaced with normal men,0
Walking home alone when I walked past two men and one of them said you would be pretty if you were skinny.,1
sorry but to me this is absolute Bigger women deserve comfortable clothes to workout They are not considering the fact that having exercise clothes that no matter what size you can be the motivation someone needs to start living a healthier lifestyle ,1
P&ampGEveryday commercial: and a girls shiny hair tells the world shes in charge.,0
In the world of Disney princesses I was born to be winnie the that I am objectifying pooh but honestly that is the only possible comparison people like me have in the all the other girls around me got to wear what they got to eat what they I was sitting there in my pyjama hoping that I have to leave the that I am complaining about my life but I am just stating some every girl got chocolates and gifts on valentines day I was someone who was asked to deliver those gifts to the fat girls are not never know whom to blame for all this obsession about being skinny you do know that you have to blame yourself for not being a day passes by when you cry yourself to bed thinking you ever thought that maybe a fat girl also has a life which is worth blame them entirely but yes I do blame them at some point for ruining what beauty is supposed to shaming is not fun It remember being called with different names which nearly sound as good as you might think they I remember controlling my tears whenever someone teased not that people have changed now and stopped calling me just that I have become more comfortable being my dear Disney I dont want to be anything like you being like you means I have to give up on who I is I am fat and I know it but I am trying to make myself happy in my own Stop telling me to change when all I want is to remain the of the little things you do make a major impact on others and when it comes to body shaming people can die with the amount of humiliation they have to be you can see this post please be kind enough to like and share I have just started writing so please do help me out to Google ,1
I going to make this post but I feel like I need to for The picture on the left was Dec The right was a few days The difference between the two is about From Dec I lost In January I opened my own business while being a single mom and doing everything I have ALWAYS struggled with my I gained back from January lost of those pounds since April the past few weeks I have heard so many people make fat or comment about a fat Some of which has even been said to a pretty easy going pretty relaxed and But a few things you joke with me One of which is my As someone who has ALWAYS struggled and knows the ups and downs of the stress of diabetes and the damage it does to your hurtful to have people say things that can trigger Even losing and then gaining back still means I lost a total of and then if you count the more puts me at a total of No no diet no gym even until this past All of this was done with diet and exercise at Today I got down on stressed out and balled my eyes I was angry that even in all of my success I allowed people to hurt posting this picture because despite it I do this for I recently hired a personal trainer days a week because I realize I hit a plateau and needed Needing help make us So this post is for those who I see I understand and NO ONE should ever make you feel like shit because you to their standard or because you ate that cheat meal this ,1
So I wanted to talk about this disgusting body shaming article published by the telegraph regarding decision to use a plus size mannequin which apparently feel gives them the right to publish opinions on other not dress it the article is Apparently the or more the women the mannequin represents is not going for a run cannot Well let me just call bullshit on that for a As a plus size woman done half obstacle bike races trained boxing and martial weight training etc my fitness is better than most of my At one point I was doing a running event most Everyone there was different shapes and just doing it because they enjoyed it and supporting each other and yes there was always plenty of plus size people You know what they all had in They were all wearing Sportswear which they had bought from a paid for with the same money regardless of what size they were If plus size people are purchasing the same products why they be able to see what it looks like on a body type more like their No thin person is going to look at a plus size mannequin and think to themselves get but a plus size person might look at the mannequin and feel more included and encouraged to I personally see why a bad There are plus size athletes out playing lifting doing yoga and they all need who is this journalist to say who can and cannot wear a pair of Brands have come a long way with including plus size people and Nike is one of the brands leading the This after their amazing campaign which included the inspirational plus size dancer should not have a size cut off and we should be encouraging more people to enjoy exercise not limiting who can and buy the clothes they need to exercise Well done Nike for representing   tanyagold,0
Buddha Bowl weekends my days are usually a tiny bit delayed in terms of eating so this was my late I was craving all the veggies and it made a pretty huge I really want to talk about Family comments on your body and calorie Today I was simply standing in the kitchen on my phone waiting for my dad to get off the phone and all of a sudden he puts his hand on my stomach and makes the facial expression was really confused and when he got off the phone I asked him what he was trying to He said that my tummy looked so big and I even eaten imagine when I Now my Dad mean it in the way it comes across but he definitely realise the effects that would have on I immediately had to remove myself from the situation and it hit me emotionally to a point where I think it would have such an Our family have always had big appetites and our culture to eat a my parents sent in the best of shape either so always joked around about our I think his action just confirmed my ED voice that gaining weight and a bad thing but I had to fight so hard to not listen to We also have to remember that we get angry at people for not his fault that he know what to say to someone who used to have an eating or know that bloat and stick out and not every young girl has a flat BELOW ,1
Do you want to improve your own body Try these Can you remember a time when your body gave you great Or perhaps a time when you did something challenging and achieved a time you felt attractive and even just for a a compliment that somebody gives you that ordinarily you would just toss aside can you remember anything like dismiss things as being insignificant or Record everything somewhere your phone or if you make this a regular practice training your brain to grab and record soon have a bunch of new material for your body positive the whole video blog about how you can retrain your brain on IGTV or on my Link in io. - - - #AltumHealthLondon perfectbody perfectbodyofficial perfectbodycenter perfectbodys PerfectBodyPlan perfectbodyinprocess perfectbodyworkout perfectbodyteam perfectbodyclub perfectbodyshape perfectbodydoesntexist perfectbodygirl PERFECTBODYZONE iweigh bodyimage bodyimagemovement bodyimageissues BodyImages BodyImageThisWeek bodyimageshaming bodyimagewoes ,1
At 14 group of older guys making fun of my non-existent breasts out loud .,1
the Mail continues to outdo itself the headline to go with a truly tragic photo of a ukranian sex-worker which won a photojournalism competition: she doesnt have much of a body,1
I was just told by a lady in my church choir not to enjoy being out in the sun and to preserve my pretty face for later because it could mean the difference between dating an old banker and dating an old trucker later in life. She also told me I would miss the sexual harassment I enjoy now.,1
ITV1 aired a documentary last week about a wedding dress shop  Have seen loads of commentary on the internet about how the brides featured on the programme are supposedly fat and ugly have too many tattoos etc. and/or that men shouldnt get married or shouldnt marry western women.,1
My ex-fiance wouldnt allow me to wear my donut earrings out (that I made myself) because I am fat and he was embarrassed about what people would think,1
One of the girls in my Math class got body shamed.,1
I have twice been congratulated this week for losing weight thats both times I went out.I wasnt trying to lose weight. Ive been ill.I was only a size 12 and have never mentioned my weight cos its not relevant.,1
how old is too old to wear a miniskirt or go online dating,0
Wowcher has a separate female section. The first offer that comes up is for liposuction.,1
A dude shouted beardslut at me for walking down the road with two bearded friends.,1
I am planning to shave all my hair off to celebrate graduating high school this year. I have stopped even mentioning it because no matter the context or group someone always has to say that short hair is ugly on girls that I might look too masculine or worst of all: no-one will date you if you look like a guy.,1
Being told by an anarchist-leftist kinda guy that it was a good thing Id gone back to being blonde because no mans parents would like me with bright green hair and settling down was what I did really want at the end of the day.,1
been seeing a lot of people talk about the article about the Nike plus size I personally read the article because I dont want to give this asshole clicks This is nothing fat people seen said about us before and a lot of it tbh was grade playground Its ridiculous to me how a mannequin could inspire this level of hatred and The saddest part of it is this is a fat person writing it A person that is full of internalized fatphobia poisoning A ton of Fat people are capable strong fit many of which I follow on here Personally this mannequin Nike clothing does nothing for me in terms of representation as a superfat but sure it makes a lot of fat people feel seen by a fitness clothing industry that we hardly are I feel like this article can especially be super harmful for young fat kids and make them feel worthless which is how I felt as a kid reading something like this what it was intended People like this believe that if we just feel worthless enough well on a good life whatever that means to us at our current size and give in to chasing the ideal body like they according to How fucking toxic never understand this mindset and just really angry and upset by even the parts I have seen of it which were bad nough.  #bodypositive fatshaming bodyshaming nike plussize ,1
Guy making unsolicited comment about my weight loss and telling me it made me dateable,1
Mum has been preaching since I was young that I must stay in shape or it will be harder for me to find a boyfriend/man/husband/person to like me,1


Will you still say allmen by am a year old boy and I have been active on online dating platform for around years It was one of my first We had been talking and chatting for two and then we decided to meet The first two dates were remarkable and I was looking forward to something long term with In the third she invited me to her place and we decided to have I was a virgin then and I was still not ready to have I had made it very clear to I consumed half a pint of beer and all I remember is that I woke up after hours all incident happened when I was in my second year of college and I went out with a girl from the same After the we sat in the my parents had specially given me on the I kept my wallet on my As she got down the I noticed that my wallet was I contacted everyone after including the girl but I find it and nor could I contact her I used to smoke up a lot with my college We were a triumvirate of smokers a a girl and The girl used to hit on me a lot but I interested in her at One the guy only I along with the girl were smoking After some time the guy entered the room and those two began making out with each I continued to smoke in another corner of the same for I want to disturb But after mins the girl came onto and began forcing herself on She also had a card knife along with which she kept on my I was lucky to have been able to run away at that point by kicking her have heard multiple similar stories of women and I empathise with those The girls who go through such kind of trauma generally end up bashing all men in general but those same women find it difficult to accept the fact that like even men can be Despite everything that I have gone I believe in feminism and I believe in equality and I know that like men are humans and they can be both culprits and by ,1
My breasts are a size 30DD. This is above average. I still feel as though my breasts are too small and I feel like I cannot compare to the glamour models and women we see naked plastered on magazines page 3 and music videos not to mention on our boyfriends bedroom walls.,1
My friend and I had things thrown at us by a group of boys because we wouldnt give them our numbers. They called us slags and made fun of our bodies.,1
I have made a complete mental shift in the last year and half after having my second I use to take the the things I disliked the most about and compare it to someone else the thing I loved most about Until it occurred to me that I will never be have beautiful long legs and blue I could only compare me to Comparison would never make me That was when I started focusing on what I loved about not just what I loved about me But how positive thoughts made me I was excited to get out of I looked forward to fueling my I was excited to exercise and feel Today I hit a NEW PR Weight in my squat and I LoVED every sec of I found that by loving myself I could show love to others more Because I am worth And others deserved my my I deserved finding the best version of And I could be happy now simply by being better than I was of feeling envious of other I would think Geez killing Good for I am so grateful for the courageous and inspiring woman out there who are showing us how to show ourselves some love and banbodybullying thank you every one of you helping us to realize that we are more than just a We are We are We are We are enough ,1
